layers,neurons,activation,epochs,lr,batch_size,mae,mse,r2,accuracy
1,8,Tanh,25,10.0,256,23.933747043132783,988.1290053898101,-33415.88671875,-2293.3747043132785
1,8,Tanh,25,10.0,512,273.8722019329071,132041.97239824428,-4465439.5,-27287.220193290712
1,8,Tanh,25,1.0,16,7.103551025271416,86.03615054328793,-2908.600341796875,-610.3551025271415
1,8,Tanh,25,1.0,32,1.0015424230098724,1.7162444595643755,-57.04054260253906,-0.15424230098723957
1,8,Tanh,25,1.0,64,3.3576111479997635,18.666340529564085,-630.2647094726562,-235.76111479997635
1,8,Tanh,25,1.0,128,2.6002063366472723,12.15252382001384,-409.97821044921875,-160.02063366472723
1,8,Tanh,25,1.0,256,2.0237541899383067,6.612739493187393,-222.6318817138672,-102.37541899383066
1,8,Tanh,25,1.0,512,3.818599209070206,35.282688190292184,-1192.2020263671875,-281.8599209070206
1,8,Tanh,25,0.1,16,0.03652956679277122,0.004694610969086659,0.8412360548973083,96.34704332072288
1,8,Tanh,25,0.1,32,0.04007348677422851,0.005783866217337553,0.8043992519378662,95.99265132257715
1,8,Tanh,25,0.1,64,0.0252492560967803,0.004067798205987535,0.8624337911605835,97.47507439032196
1,8,Tanh,25,0.1,128,0.054401746092364194,0.009100474047127025,0.6922370195388794,94.55982539076359
1,8,Tanh,25,0.1,256,0.05841341988183558,0.012927667341549152,0.5628076791763306,94.15865801181644
1,8,Tanh,25,0.1,512,0.03757102985586971,0.005705783211118604,0.8070398569107056,96.24289701441303
1,8,Tanh,25,0.01,16,0.03800029375683516,0.004412554520823442,0.8507747054100037,96.19997062431649
1,8,Tanh,25,0.01,32,0.032396927176043394,0.004513764355538287,0.8473519682884216,96.76030728239566
1,8,Tanh,25,0.01,64,0.026262687520124017,0.003819501747586682,0.870830774307251,97.37373124798759
1,8,Tanh,25,0.01,128,0.035809391520917416,0.005614526919457335,0.810126006603241,96.41906084790826
1,8,Tanh,25,0.01,256,0.04893028138205409,0.007068422604845379,0.760957658290863,95.10697186179459
1,8,Tanh,25,0.01,512,0.04942986961826682,0.006799230967211242,0.7700612545013428,95.05701303817332
1,8,Tanh,25,0.001,16,0.28155583661794664,0.1798935587558705,-5.083702087402344,71.84441633820533
1,8,Tanh,25,0.001,32,0.191405810914468,0.07493472036037761,-1.5341682434082031,80.8594189085532
1,8,Tanh,25,0.001,64,0.1762968888171017,0.0645858386643198,-1.1841859817504883,82.37031111828983
1,8,Tanh,25,0.001,128,0.46391953227669,0.23625721375615938,-6.989827632904053,53.608046772330994
1,8,Tanh,25,0.001,256,0.1494519261084497,0.07352985289405005,-1.4866578578948975,85.05480738915503
1,8,Tanh,25,0.001,512,0.3467591769769788,0.20279454293924987,-5.858175277709961,65.32408230230212
1,8,Tanh,25,0.0001,16,0.1756077547892928,0.06280526496370555,-1.1239700317382812,82.43922452107071
1,8,Tanh,25,0.0001,32,0.21877233821712433,0.08659600749249129,-1.9285335540771484,78.12276617828758
1,8,Tanh,25,0.0001,64,0.3474304695222527,0.24255734904037252,-7.202887535095215,65.25695304777473
1,8,Tanh,25,0.0001,128,0.36496023955568674,0.2755714584058915,-8.31937026977539,63.50397604443132
1,8,Tanh,25,0.0001,256,0.3601687643378973,0.22145554458337943,-6.489259243011475,63.983123566210274
1,8,Tanh,25,0.0001,512,0.30425802412373015,0.2213473810909237,-6.485601425170898,69.57419758762698
1,8,Tanh,50,10.0,16,22.51635137963295,914.3493559988275,-30920.78125,-2151.635137963295
1,8,Tanh,50,10.0,32,66.16541965484619,7798.776928283322,-263740.71875,-6516.541965484619
1,8,Tanh,50,10.0,64,207.77904059791564,66577.99025268722,-2251556.25,-20677.904059791563
1,8,Tanh,50,10.0,128,80.94930036044121,11616.46825682214,-392848.6875,-7994.930036044121
1,8,Tanh,50,10.0,256,101.69204561662674,22935.68723920051,-775645.9375,-10069.204561662675
1,8,Tanh,50,10.0,512,27.03966005474329,1537.4548908663546,-51993.17578125,-2603.966005474329
1,8,Tanh,50,1.0,16,0.6348827399536967,0.6352895079987306,-20.484439849853516,36.51172600463033
1,8,Tanh,50,1.0,32,1.115462771177292,2.047198022082803,-68.23284149169922,-11.546277117729197
1,8,Tanh,50,1.0,64,0.61813579441607,0.7209242177629056,-23.380460739135742,38.186420558392996
1,8,Tanh,50,1.0,128,1.3855178216993809,2.9911218454816293,-100.15478515625,-38.551782169938086
1,8,Tanh,50,1.0,256,0.5148034509420395,0.31181421329142295,-9.545040130615234,48.51965490579605
1,8,Tanh,50,1.0,512,0.26888600838184357,0.1879247169685698,-5.355302810668945,73.11139916181564
1,8,Tanh,50,0.1,16,0.014293961207848042,0.003406315279800185,0.8848040699958801,98.57060387921518
1,8,Tanh,50,0.1,32,0.02285981166176498,0.003615501244503264,0.8777297139167786,97.7140188338235
1,8,Tanh,50,0.1,64,0.01972782335989177,0.0038391632966222754,0.8701658844947815,98.02721766401082
1,8,Tanh,50,0.1,128,0.02577014198852703,0.0038207858461158243,0.8707873821258545,97.4229858011473
1,8,Tanh,50,0.1,256,0.012052401145454496,0.0033117424550596704,0.8880023956298828,98.79475988545455
1,8,Tanh,50,0.1,512,0.019957487088628115,0.003581000230640262,0.8788965344429016,98.0042512911372
1,8,Tanh,50,0.01,16,0.014250445134937763,0.0034787520439118775,0.8823543787002563,98.57495548650623
1,8,Tanh,50,0.01,32,0.024815862599760295,0.003949318208545593,0.8664405941963196,97.51841374002397
1,8,Tanh,50,0.01,64,0.012810337712056934,0.0035638994011387187,0.8794748187065125,98.7189662287943
1,8,Tanh,50,0.01,128,0.012115053072571755,0.0033327564173055942,0.887291669845581,98.78849469274283
1,8,Tanh,50,0.01,256,0.02280058881826699,0.0037026663567313496,0.8747819662094116,97.71994111817331
1,8,Tanh,50,0.01,512,0.01585487887263298,0.0034705030248177973,0.8826333284378052,98.4145121127367
1,8,Tanh,50,0.001,16,0.15550868087261915,0.050053323406010625,-0.6927205324172974,84.44913191273808
1,8,Tanh,50,0.001,32,0.06092556694149971,0.008155690151279838,0.7241880893707275,93.90744330585002
1,8,Tanh,50,0.001,64,0.16721540465205909,0.05857353653923047,-0.9808597564697266,83.2784595347941
1,8,Tanh,50,0.001,128,0.14234278035908937,0.04224615614067639,-0.4286949634552002,85.76572196409107
1,8,Tanh,50,0.001,256,0.06939595230016857,0.03893042933368964,-0.3165625333786011,93.06040476998314
1,8,Tanh,50,0.001,512,0.16598740790784358,0.043344647990404314,-0.4658442735671997,83.40125920921564
1,8,Tanh,50,0.0001,16,0.37814396711438897,0.20159990182845963,-5.817774295806885,62.18560328856111
1,8,Tanh,50,0.0001,32,0.3803072976395488,0.23481458854146847,-6.941040515899658,61.969270236045126
1,8,Tanh,50,0.0001,64,0.2474554248638451,0.13017828043780122,-3.402413845062256,75.25445751361549
1,8,Tanh,50,0.0001,128,0.28315106821805236,0.16137693294600608,-4.457499980926514,71.68489317819477
1,8,Tanh,50,0.0001,256,0.1005676728375256,0.03716895125078257,-0.2569922208786011,89.94323271624745
1,8,Tanh,50,0.0001,512,0.391761105876416,0.1991936873513944,-5.736400604248047,60.8238894123584
1,8,Tanh,100,10.0,16,3.2060214347839358,19.02892663005724,-642.5267333984375,-220.60214347839357
1,8,Tanh,100,10.0,32,3.80619210934639,23.531967289907705,-794.8121337890625,-280.619210934639
1,8,Tanh,100,10.0,64,2.2444598293304443,7.480107123773891,-251.96484375,-124.44598293304443
1,8,Tanh,100,10.0,128,4.717680811882019,43.1704255265107,-1458.952392578125,-371.7680811882019
1,8,Tanh,100,10.0,256,3.998603214263916,32.38605429071411,-1094.24267578125,-299.8603214263916
1,8,Tanh,100,10.0,512,5.493661811709404,57.042436654634244,-1928.0806884765625,-449.3661811709404
1,8,Tanh,100,1.0,16,0.09209882688522339,0.01780192934681452,0.39796823263168335,90.79011731147766
1,8,Tanh,100,1.0,32,0.03396453148126602,0.004655474001598584,0.8425595760345459,96.6035468518734
1,8,Tanh,100,1.0,64,0.4968543567657471,0.5096818675797008,-16.236597061157227,50.314564323425294
1,8,Tanh,100,1.0,128,0.09078167582070455,0.016529370824743345,0.44100403785705566,90.92183241792955
1,8,Tanh,100,1.0,256,0.06504345116019249,0.011300683355078705,0.6178295612335205,93.49565488398075
1,8,Tanh,100,1.0,512,0.0329035387635231,0.004868909556588342,0.8353415727615356,96.70964612364769
1,8,Tanh,100,0.1,16,0.009227387269958854,0.0033344606111166174,0.887234091758728,99.07726127300411
1,8,Tanh,100,0.1,32,0.010115168095566332,0.0033156754164039787,0.8878693580627441,98.98848319044336
1,8,Tanh,100,0.1,64,0.010033789980458096,0.0032897394058315696,0.888746440410614,98.99662100195418
1,8,Tanh,100,0.1,128,0.023689584078732877,0.0035934304716430487,0.8784761428833008,97.6310415921267
1,8,Tanh,100,0.1,256,0.009391433145850897,0.003287262618034081,0.8888302445411682,99.0608566854149
1,8,Tanh,100,0.1,512,0.009473085520323365,0.0033134783136441427,0.8879436254501343,99.05269144796766
1,8,Tanh,100,0.01,16,0.010494014270603657,0.0033195973961374784,0.8877367377281189,98.95059857293963
1,8,Tanh,100,0.01,32,0.009868674904108048,0.0032943112839851217,0.8885918855667114,99.0131325095892
1,8,Tanh,100,0.01,64,0.015049743813462555,0.003356799924656352,0.8864786028862,98.49502561865374
1,8,Tanh,100,0.01,128,0.012777621246874333,0.0033472819925117387,0.8868004679679871,98.72223787531257
1,8,Tanh,100,0.01,256,0.010387994896154851,0.0033097960467006033,0.8880681991577148,98.96120051038451
1,8,Tanh,100,0.01,512,0.009841764122247696,0.0033253650321756114,0.887541651725769,99.01582358777523
1,8,Tanh,100,0.001,16,0.030134028734639287,0.0043462636555382786,0.8530165553092957,96.98659712653607
1,8,Tanh,100,0.001,32,0.02583534452319145,0.004815580915072929,0.8371450304985046,97.41646554768086
1,8,Tanh,100,0.001,64,0.09316927712038159,0.01884087784138369,0.3628327250480652,90.68307228796183
1,8,Tanh,100,0.001,128,0.013271247198805214,0.0033530446991585226,0.8866056203842163,98.67287528011947
1,8,Tanh,100,0.001,256,0.029934977814555168,0.005673076637523082,0.8081459403038025,97.00650221854448
1,8,Tanh,100,0.001,512,0.10659593552350997,0.020954295563302323,0.29136043787002563,89.340406447649
1,8,Tanh,100,0.0001,16,0.14853836346883326,0.0836531424196486,-1.8290107250213623,85.14616365311667
1,8,Tanh,100,0.0001,32,0.11302784982789307,0.048094557396274135,-0.6264783143997192,88.6972150172107
1,8,Tanh,100,0.0001,64,0.3155172626301646,0.14701639277142908,-3.9718503952026367,68.44827373698354
1,8,Tanh,100,0.0001,128,0.1374376600626856,0.0353136106878638,-0.19424772262573242,86.25623399373143
1,8,Tanh,100,0.0001,256,0.28414182928204534,0.17592381298363113,-4.949451923370361,71.58581707179546
1,8,Tanh,100,0.0001,512,0.35875303399935365,0.21725354273093847,-6.34715461730957,64.12469660006464
1,8,Tanh,250,10.0,16,0.00899832534790039,0.003253451252465311,0.8899736404418945,99.10016746520996
1,8,Tanh,250,10.0,32,0.03212343978881836,0.004473782911708213,0.8487040996551514,96.78765602111817
1,8,Tanh,250,10.0,64,0.6424247364997864,0.7987346870965294,-26.011884689331055,35.757526350021365
1,8,Tanh,250,10.0,128,0.37112611293792724,0.2006292472139121,-5.784948348999023,62.88738870620727
1,8,Tanh,250,10.0,256,0.010317570447921753,0.003281728928172129,0.8890173435211182,98.96824295520783
1,8,Tanh,250,10.0,512,0.00942392110824585,0.0033122930877111686,0.8879837393760681,99.05760788917542
1,8,Tanh,250,1.0,16,0.011522460162639619,0.0033186459167799925,0.8877688646316528,98.84775398373604
1,8,Tanh,250,1.0,32,0.009319194853305816,0.0032934676593129064,0.8886203765869141,99.06808051466942
1,8,Tanh,250,1.0,64,0.009331194639205932,0.003294786158597958,0.8885757923126221,99.06688053607941
1,8,Tanh,250,1.0,128,0.009323089599609376,0.0032940791966866527,0.888599693775177,99.06769104003907
1,8,Tanh,250,1.0,256,0.009322569847106934,0.0032937153724334964,0.8886120319366455,99.06774301528931
1,8,Tanh,250,1.0,512,0.00932408332824707,0.0032933441035418697,0.8886245489120483,99.0675916671753
1,8,Tanh,250,0.1,16,0.009323176736012101,0.0032933080698410136,0.8886258006095886,99.06768232639878
1,8,Tanh,250,0.1,32,0.009296484191087074,0.003292937214766153,0.8886383175849915,99.0703515808913
1,8,Tanh,250,0.1,64,0.00933183588180691,0.0032941165922637473,0.8885984420776367,99.06681641181932
1,8,Tanh,250,0.1,128,0.008718884147703648,0.0033089061665196795,0.8880982995033264,99.12811158522963
1,8,Tanh,250,0.1,256,0.00958361688349396,0.003283349767286146,0.8889625668525696,99.0416383116506
1,8,Tanh,250,0.1,512,0.009348553575575352,0.003291568994024822,0.8886845707893372,99.06514464244246
1,8,Tanh,250,0.01,16,0.009317637471482157,0.0032931642340551137,0.8886306285858154,99.06823625285178
1,8,Tanh,250,0.01,32,0.009298292346298694,0.0032929045970966084,0.8886394500732422,99.07017076537014
1,8,Tanh,250,0.01,64,0.009310637522488832,0.0032931220705119555,0.88863205909729,99.06893624775111
1,8,Tanh,250,0.01,128,0.009497945934534072,0.0032930266299755592,0.8886352777481079,99.05020540654658
1,8,Tanh,250,0.01,256,0.009384985528886319,0.003294248573234396,0.8885939717292786,99.06150144711137
1,8,Tanh,250,0.01,512,0.009351884580217303,0.0032937903035194314,0.8886094689369202,99.06481154197827
1,8,Tanh,250,0.001,16,0.01468141334503889,0.0033885289824702926,0.8854055404663086,98.5318586654961
1,8,Tanh,250,0.001,32,0.00919357916340232,0.003292694057907945,0.8886465430259705,99.08064208365977
1,8,Tanh,250,0.001,64,0.012405599538702518,0.003334149774760825,0.8872445821762085,98.75944004612974
1,8,Tanh,250,0.001,128,0.02335924005880952,0.0036694068735979722,0.875906765460968,97.66407599411905
1,8,Tanh,250,0.001,256,0.009481954239308834,0.003295714448882676,0.8885443806648254,99.05180457606912
1,8,Tanh,250,0.001,512,0.01610983493551612,0.0034288405688689145,0.8840422630310059,98.38901650644839
1,8,Tanh,250,0.0001,16,0.23208683141693473,0.08474501586413101,-1.8659358024597168,76.79131685830653
1,8,Tanh,250,0.0001,32,0.23479017210006714,0.08727037193027588,-1.9513394832611084,76.52098278999328
1,8,Tanh,250,0.0001,64,0.19599893122166395,0.09529869036367362,-2.222843885421753,80.40010687783361
1,8,Tanh,250,0.0001,128,0.29401652404665946,0.13377226861345126,-3.523956775665283,70.59834759533405
1,8,Tanh,250,0.0001,256,0.2948817554600537,0.09824762588739461,-2.3225719928741455,70.51182445399463
1,8,Tanh,250,0.0001,512,0.05912378272367641,0.022905021664033968,0.22539013624191284,94.08762172763237
1,16,Sigmoid,1,10.0,16,1860.375547826767,7161375.305007643,-242185856.0,-185937.55478267669
1,16,Sigmoid,1,10.0,32,1272.5892094402313,2866988.6090141363,-96956800.0,-127158.92094402314
1,16,Sigmoid,1,10.0,64,1814.6170642089844,6061108.136918584,-204976640.0,-181361.70642089844
1,16,Sigmoid,1,10.0,128,3184.57681990242,18839240.162140846,-637111872.0,-318357.681990242
1,16,Sigmoid,1,10.0,256,1743.6261116137505,5851716.124000547,-197895344.0,-174262.61116137504
1,16,Sigmoid,1,10.0,512,528.8625409476757,584652.4404952488,-19771976.0,-52786.25409476757
1,16,Sigmoid,1,1.0,16,3.464521444886923,21.88931922887636,-739.260498046875,-246.45214448869228
1,16,Sigmoid,1,1.0,32,17.08796562679112,525.5133838321799,-17770.9921875,-1608.7965626791122
1,16,Sigmoid,1,1.0,64,3.9064376184940337,32.680817545435275,-1104.2110595703125,-290.64376184940335
1,16,Sigmoid,1,1.0,128,4.389727691918612,33.90940251479838,-1145.759765625,-338.9727691918612
1,16,Sigmoid,1,1.0,256,7.399967716649175,131.0409031293674,-4430.58642578125,-639.9967716649174
1,16,Sigmoid,1,1.0,512,16.138934867560863,484.50006757668604,-16383.98828125,-1513.8934867560863
1,16,Sigmoid,1,0.1,16,0.5300484804790467,0.461159372087218,-14.5956449508667,46.99515195209533
1,16,Sigmoid,1,0.1,32,0.6108003623150289,0.5976424431207477,-19.21127700805664,38.91996376849711
1,16,Sigmoid,1,0.1,64,0.44698900761082766,0.3684673728349827,-11.460957527160645,55.30109923891724
1,16,Sigmoid,1,0.1,128,0.5571599412150681,0.5614488799041798,-17.987272262573242,44.28400587849319
1,16,Sigmoid,1,0.1,256,0.4798249422321096,0.395587354809076,-12.378108024597168,52.017505776789044
1,16,Sigmoid,1,0.1,512,0.5377424783855677,0.605166520289855,-19.465728759765625,46.22575216144323
1,16,Sigmoid,1,0.01,16,0.09455090909358115,0.03564683363163839,-0.20551681518554688,90.5449090906419
1,16,Sigmoid,1,0.01,32,0.3491484785750508,0.2019506320582774,-5.829635143280029,65.08515214249492
1,16,Sigmoid,1,0.01,64,0.35258438447490337,0.24596429552392135,-7.318105697631836,64.74156155250967
1,16,Sigmoid,1,0.01,128,0.13005854062642902,0.08482967914976072,-1.8687992095947266,86.9941459373571
1,16,Sigmoid,1,0.01,256,0.19779105872660876,0.06881106286879007,-1.3270761966705322,80.22089412733912
1,16,Sigmoid,1,0.01,512,0.10418278289213777,0.04828126172055905,-0.6327921152114868,89.58172171078623
1,16,Sigmoid,1,0.001,16,0.1697505829706788,0.16460659657855603,-4.566722393035889,83.02494170293213
1,16,Sigmoid,1,0.001,32,0.39480503130331634,0.3279460533693183,-10.090591430664062,60.519496869668366
1,16,Sigmoid,1,0.001,64,0.4246676894044504,0.32296706792491875,-9.922209739685059,57.533231059554964
1,16,Sigmoid,1,0.001,128,0.26913682430237534,0.1412321144393491,-3.776236057281494,73.08631756976247
1,16,Sigmoid,1,0.001,256,0.34583358172886075,0.27466290707445756,-8.288643836975098,65.41664182711393
1,16,Sigmoid,1,0.001,512,0.20693145058304072,0.07926137291600299,-1.680488109588623,79.30685494169593
1,16,Sigmoid,1,0.0001,16,0.29521138993091883,0.16129133203377985,-4.4546051025390625,70.47886100690812
1,16,Sigmoid,1,0.0001,32,0.3019002773836255,0.1706403681413754,-4.7707743644714355,69.80997226163745
1,16,Sigmoid,1,0.0001,64,0.22825371340103448,0.13385433837808086,-3.5267319679260254,77.17462865989656
1,16,Sigmoid,1,0.0001,128,0.2987144250459969,0.16771977694181042,-4.672004699707031,70.12855749540032
1,16,Sigmoid,1,0.0001,256,0.2652104470524937,0.13697519329273258,-3.6322736740112305,73.47895529475063
1,16,Sigmoid,1,0.0001,512,0.23082814891450107,0.19488214259027858,-5.590590953826904,76.91718510854989
1,16,Sigmoid,10,10.0,16,1472.4593087263108,4058589.705874219,-137254768.0,-147145.93087263108
1,16,Sigmoid,10,10.0,32,1553.1409519929887,4360591.525110232,-147467968.0,-155214.09519929887
1,16,Sigmoid,10,10.0,64,1526.714613113284,4395736.003146239,-148656512.0,-152571.4613113284
1,16,Sigmoid,10,10.0,128,2319.1341747641563,9747259.306773763,-329636160.0,-231813.41747641563
1,16,Sigmoid,10,10.0,256,1960.4639679079055,7788753.944680074,-263402752.0,-195946.39679079055
1,16,Sigmoid,10,10.0,512,1542.6434709410667,4349591.805376901,-147096000.0,-154164.34709410666
1,16,Sigmoid,10,1.0,16,16.07562021134794,475.8941664714624,-16092.9521484375,-1507.562021134794
1,16,Sigmoid,10,1.0,32,13.294808872461319,488.7279018703417,-16526.96875,-1229.480887246132
1,16,Sigmoid,10,1.0,64,11.739739656783641,295.83725740062573,-10003.7265625,-1073.973965678364
1,16,Sigmoid,10,1.0,128,22.211637140370904,717.0840240871895,-24249.591796875,-2121.1637140370904
1,16,Sigmoid,10,1.0,256,12.63227410709858,288.4273677015459,-9753.1357421875,-1163.2274107098578
1,16,Sigmoid,10,1.0,512,11.907991752386094,268.9833210327429,-9095.5703125,-1090.7991752386095
1,16,Sigmoid,10,0.1,16,0.07927714491542429,0.020819885487724617,0.2959060072898865,92.07228550845757
1,16,Sigmoid,10,0.1,32,0.12079042717069387,0.029435118078729935,0.004553020000457764,87.92095728293062
1,16,Sigmoid,10,0.1,64,0.09815820892946794,0.02473843365854864,0.1633872389793396,90.18417910705321
1,16,Sigmoid,10,0.1,128,0.09815822097286582,0.018017935379345252,0.3906632661819458,90.18417790271342
1,16,Sigmoid,10,0.1,256,0.11884415866341441,0.04801612114685704,-0.6238256692886353,88.11558413365856
1,16,Sigmoid,10,0.1,512,0.1114345221312251,0.023107774895941388,0.21853333711624146,88.8565477868775
1,16,Sigmoid,10,0.01,16,0.05392503149807453,0.009128475638064215,0.691290020942688,94.60749685019255
1,16,Sigmoid,10,0.01,32,0.09564530754648148,0.017920042253441622,0.3939738869667053,90.43546924535185
1,16,Sigmoid,10,0.01,64,0.058926812134683135,0.010136807273308795,0.6571899652481079,94.10731878653169
1,16,Sigmoid,10,0.01,128,0.0665755068268627,0.01036567888854422,0.6494499444961548,93.34244931731372
1,16,Sigmoid,10,0.01,256,0.08041280015558004,0.011480211710442341,0.611758291721344,91.958719984442
1,16,Sigmoid,10,0.01,512,0.052061421349644664,0.011489845295654891,0.6114324331283569,94.79385786503553
1,16,Sigmoid,10,0.001,16,0.2560430020056665,0.11424889847106352,-2.86370849609375,74.39569979943334
1,16,Sigmoid,10,0.001,32,0.19335327154025436,0.09243256701169343,-2.1259164810180664,80.66467284597456
1,16,Sigmoid,10,0.001,64,0.2076139361122623,0.1581513891176973,-4.348418235778809,79.23860638877377
1,16,Sigmoid,10,0.001,128,0.22502125848270954,0.09655011427876417,-2.265164613723755,77.49787415172904
1,16,Sigmoid,10,0.001,256,0.11739956863224506,0.021782205242574966,0.26336199045181274,88.2600431367755
1,16,Sigmoid,10,0.001,512,0.12274119477719068,0.037146338723631045,-0.25622761249542236,87.72588052228093
1,16,Sigmoid,10,0.0001,16,0.25204488272592424,0.10808489939414984,-2.65525221824646,74.79551172740757
1,16,Sigmoid,10,0.0001,32,0.46002314261719585,0.336214471774846,-10.370216369628906,53.99768573828041
1,16,Sigmoid,10,0.0001,64,0.2862753551239148,0.19429715234950562,-5.570807456970215,71.37246448760853
1,16,Sigmoid,10,0.0001,128,0.2401692253742367,0.2061128108619239,-5.970393657684326,75.98307746257633
1,16,Sigmoid,10,0.0001,256,0.16564604810997843,0.11304232762086014,-2.822904109954834,83.43539518900216
1,16,Sigmoid,10,0.0001,512,0.18003626209683715,0.06520984866564629,-1.2052891254425049,81.99637379031628
1,16,Sigmoid,25,10.0,16,185.9874403810501,64634.06466782458,-2185816.0,-18498.74403810501
1,16,Sigmoid,25,10.0,32,585.0431896820069,659563.6400509801,-22305348.0,-58404.318968200685
1,16,Sigmoid,25,10.0,64,1281.4152997317315,2897853.3901122087,-98000600.0,-128041.52997317315
1,16,Sigmoid,25,10.0,128,492.1602451519966,404517.22639676684,-13680101.0,-49116.024515199664
1,16,Sigmoid,25,10.0,256,66.0966131439209,8836.262985374691,-298826.78125,-6509.66131439209
1,16,Sigmoid,25,10.0,512,451.8318583278656,412011.062654911,-13933531.0,-45083.185832786556
1,16,Sigmoid,25,1.0,16,6.8280931707024575,75.16188256890297,-2540.850341796875,-582.8093170702457
1,16,Sigmoid,25,1.0,32,8.291830480337143,158.62698051699402,-5363.501953125,-729.1830480337144
1,16,Sigmoid,25,1.0,64,4.903861842393875,32.74741074086382,-1106.463134765625,-390.3861842393875
1,16,Sigmoid,25,1.0,128,3.3017634948790073,22.813949611502505,-770.530029296875,-230.17634948790072
1,16,Sigmoid,25,1.0,256,1.1138399867415427,2.3508783262475434,-78.50281524658203,-11.383998674154272
1,16,Sigmoid,25,1.0,512,11.720310345172882,172.77796640825306,-5842.064453125,-1072.0310345172882
1,16,Sigmoid,25,0.1,16,0.04502460386604071,0.006710275723279959,0.7730695605278015,95.49753961339593
1,16,Sigmoid,25,0.1,32,0.08185441423254088,0.01085473962836245,0.6329107284545898,91.81455857674591
1,16,Sigmoid,25,0.1,64,0.03604260306991637,0.006788265515885383,0.7704321146011353,96.39573969300837
1,16,Sigmoid,25,0.1,128,0.04366628228127956,0.006639017187007318,0.7754794359207153,95.63337177187205
1,16,Sigmoid,25,0.1,256,0.04819896229333244,0.007931110390036746,0.7317830324172974,95.18010377066676
1,16,Sigmoid,25,0.1,512,0.055047124125994745,0.00997192090437676,0.6627662181854248,94.49528758740053
1,16,Sigmoid,25,0.01,16,0.039444351432845,0.00807179414277369,0.7270252704620361,96.0555648567155
1,16,Sigmoid,25,0.01,32,0.023337757240980864,0.004078588496958624,0.8620688915252686,97.66622427590191
1,16,Sigmoid,25,0.01,64,0.024693462267518042,0.004017777594150037,0.8641254305839539,97.5306537732482
1,16,Sigmoid,25,0.01,128,0.04322649047710001,0.005535894858514693,0.8127852082252502,95.67735095229
1,16,Sigmoid,25,0.01,256,0.033287995651364324,0.004314201704284673,0.8541008234024048,96.67120043486356
1,16,Sigmoid,25,0.01,512,0.027114761985838412,0.005162600763955534,0.8254094123840332,97.28852380141616
1,16,Sigmoid,25,0.001,16,0.18543112021684646,0.05733885312086734,-0.9391050338745117,81.45688797831535
1,16,Sigmoid,25,0.001,32,0.12724578201957046,0.04204827588266781,-0.42200303077697754,87.27542179804296
1,16,Sigmoid,25,0.001,64,0.20581640258990228,0.12209919942249284,-3.12919282913208,79.41835974100977
1,16,Sigmoid,25,0.001,128,0.10609677332639694,0.02914583022639977,0.01433628797531128,89.39032266736031
1,16,Sigmoid,25,0.001,256,0.15832084811851382,0.049022462150642494,-0.6578583717346191,84.16791518814861
1,16,Sigmoid,25,0.001,512,0.14841620142385364,0.07541512252787244,-1.5504145622253418,85.15837985761463
1,16,Sigmoid,25,0.0001,16,0.23000780733302237,0.11218871661266076,-2.794036626815796,76.99921926669776
1,16,Sigmoid,25,0.0001,32,0.2197317656390369,0.09010660428886343,-2.047255754470825,78.02682343609631
1,16,Sigmoid,25,0.0001,64,0.3441820996014867,0.24607825083830376,-7.321958541870117,65.58179003985133
1,16,Sigmoid,25,0.0001,128,0.2578587390948087,0.1056051600149977,-2.5713915824890137,74.21412609051913
1,16,Sigmoid,25,0.0001,256,0.12910657184198499,0.1400261620837057,-3.735452651977539,87.0893428158015
1,16,Sigmoid,25,0.0001,512,0.19792018169164657,0.08330246582208355,-1.8171513080596924,80.20798183083534
1,16,Sigmoid,50,10.0,16,91.01648742198944,14544.57012501283,-491872.25,-9001.648742198944
1,16,Sigmoid,50,10.0,32,55.39735236263275,4049.3249180688804,-136940.453125,-5439.7352362632755
1,16,Sigmoid,50,10.0,64,140.1819910826683,34168.73692614509,-1155529.0,-13918.19910826683
1,16,Sigmoid,50,10.0,128,110.84692868232727,20522.664453878122,-694041.5,-10984.692868232727
1,16,Sigmoid,50,10.0,256,62.78868435573578,6590.06971324582,-222864.234375,-6178.868435573579
1,16,Sigmoid,50,10.0,512,446.1877938840389,374590.1153177378,-12668016.0,-44518.77938840389
1,16,Sigmoid,50,1.0,16,0.6455042525529862,0.7913192150604357,-25.761104583740234,35.44957474470139
1,16,Sigmoid,50,1.0,32,1.2456419644355774,2.7986680949224807,-93.64630889892578,-24.56419644355774
1,16,Sigmoid,50,1.0,64,1.783383390597999,5.096567162659488,-171.3574676513672,-78.33833905979989
1,16,Sigmoid,50,1.0,128,1.492478093087673,3.9158727957441246,-131.42832946777344,-49.24780930876731
1,16,Sigmoid,50,1.0,256,1.173869246095419,2.46868172658785,-82.48673248291016,-17.3869246095419
1,16,Sigmoid,50,1.0,512,1.269177671201527,4.432027045227651,-148.88381958007812,-26.917767120152703
1,16,Sigmoid,50,0.1,16,0.01659654469229281,0.0034522226538861106,0.8832515478134155,98.34034553077072
1,16,Sigmoid,50,0.1,32,0.01890742909302935,0.0038716659052478153,0.8690666556358337,98.10925709069707
1,16,Sigmoid,50,0.1,64,0.014877019422128797,0.00360227628006491,0.8781769871711731,98.51229805778712
1,16,Sigmoid,50,0.1,128,0.014357608215883375,0.0037371803905145323,0.8736147284507751,98.56423917841167
