layers,neurons,activation,epochs,lr,batch_size,accuracy
1,64,Tanh,25,0.0001,128,0.4215
1,64,Tanh,25,0.0001,256,0.5995
1,64,Tanh,25,0.0001,512,0.4345
1,64,Tanh,50,10.0,16,0.9985
1,64,Tanh,50,10.0,32,0.999
1,64,Tanh,50,10.0,64,0.9985
1,64,Tanh,50,10.0,128,0.999
1,64,Tanh,50,10.0,256,0.999
1,64,Tanh,50,10.0,512,0.999
1,64,Tanh,50,1.0,16,0.999
1,64,Tanh,50,1.0,32,0.999
1,64,Tanh,50,1.0,64,0.999
1,64,Tanh,50,1.0,128,0.9985
1,64,Tanh,50,1.0,256,0.9985
1,64,Tanh,50,1.0,512,0.9985
1,64,Tanh,50,0.1,16,0.999
1,64,Tanh,50,0.1,32,0.998
1,64,Tanh,50,0.1,64,0.999
1,64,Tanh,50,0.1,128,0.999
1,64,Tanh,50,0.1,256,0.999
1,64,Tanh,50,0.1,512,0.999
1,64,Tanh,50,0.01,16,0.999
1,64,Tanh,50,0.01,32,0.999
1,64,Tanh,50,0.01,64,0.999
1,64,Tanh,50,0.01,128,0.999
1,64,Tanh,50,0.01,256,0.999
1,64,Tanh,50,0.01,512,0.999
1,64,Tanh,50,0.001,16,0.999
1,64,Tanh,50,0.001,32,0.999
1,64,Tanh,50,0.001,64,0.999
1,64,Tanh,50,0.001,128,0.999
1,64,Tanh,50,0.001,256,0.999
1,64,Tanh,50,0.001,512,0.999
1,64,Tanh,50,0.0001,16,0.593
1,64,Tanh,50,0.0001,32,0.9135
1,64,Tanh,50,0.0001,64,0.713
1,64,Tanh,50,0.0001,128,0.999
1,64,Tanh,50,0.0001,256,0.939
1,64,Tanh,50,0.0001,512,0.7115
1,64,Tanh,100,10.0,16,0.999
1,64,Tanh,100,10.0,32,0.999
1,64,Tanh,100,10.0,64,0.999
1,64,Tanh,100,10.0,128,0.999
1,64,Tanh,100,10.0,256,0.999
1,64,Tanh,100,10.0,512,0.999
1,64,Tanh,100,1.0,16,0.999
1,64,Tanh,100,1.0,32,0.999
1,64,Tanh,100,1.0,64,0.999
1,64,Tanh,100,1.0,128,0.999
1,64,Tanh,100,1.0,256,0.999
1,64,Tanh,100,1.0,512,0.999
1,64,Tanh,100,0.1,16,0.999
1,64,Tanh,100,0.1,32,0.999
1,64,Tanh,100,0.1,64,0.999
1,64,Tanh,100,0.1,128,0.999
1,64,Tanh,100,0.1,256,0.999
1,64,Tanh,100,0.1,512,0.999
1,64,Tanh,100,0.01,16,0.999
1,64,Tanh,100,0.01,32,0.999
1,64,Tanh,100,0.01,64,0.999
1,64,Tanh,100,0.01,128,0.999
1,64,Tanh,100,0.01,256,0.999
1,64,Tanh,100,0.01,512,0.999
1,64,Tanh,100,0.001,16,0.999
1,64,Tanh,100,0.001,32,0.999
1,64,Tanh,100,0.001,64,0.999
1,64,Tanh,100,0.001,128,0.999
1,64,Tanh,100,0.001,256,0.999
1,64,Tanh,100,0.001,512,0.999
1,64,Tanh,100,0.0001,16,0.8075
1,64,Tanh,100,0.0001,32,0.882
1,64,Tanh,100,0.0001,64,0.9745
1,64,Tanh,100,0.0001,128,0.937
1,64,Tanh,100,0.0001,256,0.4915
1,64,Tanh,100,0.0001,512,0.87
1,64,Tanh,250,10.0,16,0.999
1,64,Tanh,250,10.0,32,0.9985
1,64,Tanh,250,10.0,64,0.999
1,64,Tanh,250,10.0,128,0.999
1,64,Tanh,250,10.0,256,0.999
1,64,Tanh,250,10.0,512,0.999
1,64,Tanh,250,1.0,16,0.996
1,64,Tanh,250,1.0,32,0.9985
1,64,Tanh,250,1.0,64,0.999
1,64,Tanh,250,1.0,128,0.999
1,64,Tanh,250,1.0,256,0.9985
1,64,Tanh,250,1.0,512,0.999
1,64,Tanh,250,0.1,16,0.999
1,64,Tanh,250,0.1,32,0.999
1,64,Tanh,250,0.1,64,0.999
1,64,Tanh,250,0.1,128,0.999
1,64,Tanh,250,0.1,256,0.999
1,64,Tanh,250,0.1,512,0.999
1,64,Tanh,250,0.01,16,0.999
1,64,Tanh,250,0.01,32,0.999
1,64,Tanh,250,0.01,64,0.999
1,64,Tanh,250,0.01,128,0.999
1,64,Tanh,250,0.01,256,0.999
1,64,Tanh,250,0.01,512,0.999
1,64,Tanh,250,0.001,16,0.999
1,64,Tanh,250,0.001,32,0.999
1,64,Tanh,250,0.001,64,0.999
1,64,Tanh,250,0.001,128,0.999
1,64,Tanh,250,0.001,256,0.999
1,64,Tanh,250,0.001,512,0.999
1,64,Tanh,250,0.0001,16,0.998
1,64,Tanh,250,0.0001,32,0.9935
1,64,Tanh,250,0.0001,64,0.998
1,64,Tanh,250,0.0001,128,0.989
1,64,Tanh,250,0.0001,256,0.9955
1,64,Tanh,250,0.0001,512,0.9955
2,4,Sigmoid,1,10.0,16,0.0305
2,4,Sigmoid,1,10.0,32,0.9695
2,4,Sigmoid,1,10.0,64,0.9695
2,4,Sigmoid,1,10.0,128,0.9695
2,4,Sigmoid,1,10.0,256,0.9695
2,4,Sigmoid,1,10.0,512,0.9695
2,4,Sigmoid,1,1.0,16,0.0305
2,4,Sigmoid,1,1.0,32,0.9695
2,4,Sigmoid,1,1.0,64,0.9695
2,4,Sigmoid,1,1.0,128,0.9695
2,4,Sigmoid,1,1.0,256,0.1585
2,4,Sigmoid,1,1.0,512,0.9695
2,4,Sigmoid,1,0.1,16,0.9695
2,4,Sigmoid,1,0.1,32,0.0305
2,4,Sigmoid,1,0.1,64,0.9695
2,4,Sigmoid,1,0.1,128,0.9695
2,4,Sigmoid,1,0.1,256,0.9695
2,4,Sigmoid,1,0.1,512,0.0305
2,4,Sigmoid,1,0.01,16,0.9695
2,4,Sigmoid,1,0.01,32,0.8635
2,4,Sigmoid,1,0.01,64,0.9695
2,4,Sigmoid,1,0.01,128,0.9695
2,4,Sigmoid,1,0.01,256,0.056
2,4,Sigmoid,1,0.01,512,0.2165
2,4,Sigmoid,1,0.001,16,0.9695
2,4,Sigmoid,1,0.001,32,0.9695
2,4,Sigmoid,1,0.001,64,0.0275
2,4,Sigmoid,1,0.001,128,0.0305
2,4,Sigmoid,1,0.001,256,0.0305
2,4,Sigmoid,1,0.001,512,0.9695
2,4,Sigmoid,1,0.0001,16,0.0305
2,4,Sigmoid,1,0.0001,32,0.9695
2,4,Sigmoid,1,0.0001,64,0.9695
2,4,Sigmoid,1,0.0001,128,0.9695
2,4,Sigmoid,1,0.0001,256,0.9695
2,4,Sigmoid,1,0.0001,512,0.0305
2,4,Sigmoid,10,10.0,16,0.2935
2,4,Sigmoid,10,10.0,32,0.9695
2,4,Sigmoid,10,10.0,64,0.9695
2,4,Sigmoid,10,10.0,128,0.9925
2,4,Sigmoid,10,10.0,256,0.9695
2,4,Sigmoid,10,10.0,512,0.9695
2,4,Sigmoid,10,1.0,16,0.9695
2,4,Sigmoid,10,1.0,32,0.992
2,4,Sigmoid,10,1.0,64,0.9695
2,4,Sigmoid,10,1.0,128,0.9695
2,4,Sigmoid,10,1.0,256,0.9965
2,4,Sigmoid,10,1.0,512,0.9695
2,4,Sigmoid,10,0.1,16,0.9695
2,4,Sigmoid,10,0.1,32,0.9695
2,4,Sigmoid,10,0.1,64,0.9695
2,4,Sigmoid,10,0.1,128,0.9695
2,4,Sigmoid,10,0.1,256,0.9695
2,4,Sigmoid,10,0.1,512,0.9695
2,4,Sigmoid,10,0.01,16,0.9695
2,4,Sigmoid,10,0.01,32,0.9695
2,4,Sigmoid,10,0.01,64,0.9695
2,4,Sigmoid,10,0.01,128,0.9695
2,4,Sigmoid,10,0.01,256,0.9695
2,4,Sigmoid,10,0.01,512,0.9695
2,4,Sigmoid,10,0.001,16,0.0305
2,4,Sigmoid,10,0.001,32,0.9695
2,4,Sigmoid,10,0.001,64,0.9695
2,4,Sigmoid,10,0.001,128,0.0305
2,4,Sigmoid,10,0.001,256,0.0305
2,4,Sigmoid,10,0.001,512,0.0305
2,4,Sigmoid,10,0.0001,16,0.0305
2,4,Sigmoid,10,0.0001,32,0.9655
2,4,Sigmoid,10,0.0001,64,0.0305
2,4,Sigmoid,10,0.0001,128,0.9695
2,4,Sigmoid,10,0.0001,256,0.0305
2,4,Sigmoid,10,0.0001,512,0.7915
2,4,Sigmoid,25,10.0,16,0.999
2,4,Sigmoid,25,10.0,32,0.9915
2,4,Sigmoid,25,10.0,64,0.9955
2,4,Sigmoid,25,10.0,128,0.996
2,4,Sigmoid,25,10.0,256,0.999
2,4,Sigmoid,25,10.0,512,0.996
2,4,Sigmoid,25,1.0,16,0.999
2,4,Sigmoid,25,1.0,32,0.998
2,4,Sigmoid,25,1.0,64,0.996
2,4,Sigmoid,25,1.0,128,0.998
2,4,Sigmoid,25,1.0,256,0.999
2,4,Sigmoid,25,1.0,512,0.998
2,4,Sigmoid,25,0.1,16,0.999
2,4,Sigmoid,25,0.1,32,0.996
2,4,Sigmoid,25,0.1,64,0.999
2,4,Sigmoid,25,0.1,128,0.9985
2,4,Sigmoid,25,0.1,256,0.999
2,4,Sigmoid,25,0.1,512,0.9695
2,4,Sigmoid,25,0.01,16,0.9695
2,4,Sigmoid,25,0.01,32,0.9695
2,4,Sigmoid,25,0.01,64,0.9705
2,4,Sigmoid,25,0.01,128,0.9695
2,4,Sigmoid,25,0.01,256,0.9695
2,4,Sigmoid,25,0.01,512,0.9695
2,4,Sigmoid,25,0.001,16,0.973
2,4,Sigmoid,25,0.001,32,0.5425
2,4,Sigmoid,25,0.001,64,0.9695
2,4,Sigmoid,25,0.001,128,0.9695
2,4,Sigmoid,25,0.001,256,0.9695
2,4,Sigmoid,25,0.001,512,0.0265
2,4,Sigmoid,25,0.0001,16,0.9695
2,4,Sigmoid,25,0.0001,32,0.9695
2,4,Sigmoid,25,0.0001,64,0.932
2,4,Sigmoid,25,0.0001,128,0.024
2,4,Sigmoid,25,0.0001,256,0.9695
2,4,Sigmoid,25,0.0001,512,0.9695
2,4,Sigmoid,50,10.0,16,0.996
2,4,Sigmoid,50,10.0,32,0.992
2,4,Sigmoid,50,10.0,64,0.996
2,4,Sigmoid,50,10.0,128,0.999
2,4,Sigmoid,50,10.0,256,0.996
2,4,Sigmoid,50,10.0,512,0.999
2,4,Sigmoid,50,1.0,16,0.996
2,4,Sigmoid,50,1.0,32,0.999
2,4,Sigmoid,50,1.0,64,0.9975
2,4,Sigmoid,50,1.0,128,0.992
2,4,Sigmoid,50,1.0,256,0.999
2,4,Sigmoid,50,1.0,512,0.999
2,4,Sigmoid,50,0.1,16,0.999
2,4,Sigmoid,50,0.1,32,0.996
2,4,Sigmoid,50,0.1,64,0.999
2,4,Sigmoid,50,0.1,128,0.999
2,4,Sigmoid,50,0.1,256,0.999
2,4,Sigmoid,50,0.1,512,0.999
2,4,Sigmoid,50,0.01,16,0.9695
2,4,Sigmoid,50,0.01,32,0.9695
2,4,Sigmoid,50,0.01,64,0.9695
2,4,Sigmoid,50,0.01,128,0.9695
2,4,Sigmoid,50,0.01,256,0.9695
2,4,Sigmoid,50,0.01,512,0.9695
2,4,Sigmoid,50,0.001,16,0.9695
2,4,Sigmoid,50,0.001,32,0.9695
2,4,Sigmoid,50,0.001,64,0.0335
2,4,Sigmoid,50,0.001,128,0.9695
2,4,Sigmoid,50,0.001,256,0.715
2,4,Sigmoid,50,0.001,512,0.9695
2,4,Sigmoid,50,0.0001,16,0.9695
2,4,Sigmoid,50,0.0001,32,0.9695
2,4,Sigmoid,50,0.0001,64,0.0305
2,4,Sigmoid,50,0.0001,128,0.0305
2,4,Sigmoid,50,0.0001,256,0.9695
2,4,Sigmoid,50,0.0001,512,0.0305
2,4,Sigmoid,100,10.0,16,0.992
2,4,Sigmoid,100,10.0,32,0.999
2,4,Sigmoid,100,10.0,64,0.996
2,4,Sigmoid,100,10.0,128,0.999
2,4,Sigmoid,100,10.0,256,0.992
2,4,Sigmoid,100,10.0,512,0.986
2,4,Sigmoid,100,1.0,16,0.999
2,4,Sigmoid,100,1.0,32,0.999
2,4,Sigmoid,100,1.0,64,0.996
2,4,Sigmoid,100,1.0,128,0.999
2,4,Sigmoid,100,1.0,256,0.999
2,4,Sigmoid,100,1.0,512,0.996
2,4,Sigmoid,100,0.1,16,0.996
2,4,Sigmoid,100,0.1,32,0.999
2,4,Sigmoid,100,0.1,64,0.996
2,4,Sigmoid,100,0.1,128,0.999
2,4,Sigmoid,100,0.1,256,0.999
2,4,Sigmoid,100,0.1,512,0.999
2,4,Sigmoid,100,0.01,16,0.999
2,4,Sigmoid,100,0.01,32,0.993
2,4,Sigmoid,100,0.01,64,0.9695
2,4,Sigmoid,100,0.01,128,0.9695
2,4,Sigmoid,100,0.01,256,0.9695
2,4,Sigmoid,100,0.01,512,0.9695
2,4,Sigmoid,100,0.001,16,0.9695
2,4,Sigmoid,100,0.001,32,0.9695
2,4,Sigmoid,100,0.001,64,0.983
2,4,Sigmoid,100,0.001,128,0.9695
2,4,Sigmoid,100,0.001,256,0.9695
2,4,Sigmoid,100,0.001,512,0.9695
2,4,Sigmoid,100,0.0001,16,0.9695
2,4,Sigmoid,100,0.0001,32,0.0305
2,4,Sigmoid,100,0.0001,64,0.0305
2,4,Sigmoid,100,0.0001,128,0.9695
2,4,Sigmoid,100,0.0001,256,0.0305
2,4,Sigmoid,100,0.0001,512,0.9695
2,4,Sigmoid,250,10.0,16,0.9985
2,4,Sigmoid,250,10.0,32,0.989
2,4,Sigmoid,250,10.0,64,0.999
2,4,Sigmoid,250,10.0,128,0.999
2,4,Sigmoid,250,10.0,256,0.999
2,4,Sigmoid,250,10.0,512,0.999
2,4,Sigmoid,250,1.0,16,0.989
2,4,Sigmoid,250,1.0,32,0.999
2,4,Sigmoid,250,1.0,64,0.999
2,4,Sigmoid,250,1.0,128,0.996
2,4,Sigmoid,250,1.0,256,0.999
2,4,Sigmoid,250,1.0,512,0.999
2,4,Sigmoid,250,0.1,16,0.999
2,4,Sigmoid,250,0.1,32,0.999
2,4,Sigmoid,250,0.1,64,0.999
2,4,Sigmoid,250,0.1,128,0.999
2,4,Sigmoid,250,0.1,256,0.999
2,4,Sigmoid,250,0.1,512,0.999
2,4,Sigmoid,250,0.01,16,0.996
2,4,Sigmoid,250,0.01,32,0.999
2,4,Sigmoid,250,0.01,64,0.999
2,4,Sigmoid,250,0.01,128,0.999
2,4,Sigmoid,250,0.01,256,0.999
2,4,Sigmoid,250,0.01,512,0.999
2,4,Sigmoid,250,0.001,16,0.9695
2,4,Sigmoid,250,0.001,32,0.9695
2,4,Sigmoid,250,0.001,64,0.9695
2,4,Sigmoid,250,0.001,128,0.9695
2,4,Sigmoid,250,0.001,256,0.9695
2,4,Sigmoid,250,0.001,512,0.9695
2,4,Sigmoid,250,0.0001,16,0.988
2,4,Sigmoid,250,0.0001,32,0.0305
2,4,Sigmoid,250,0.0001,64,0.9695
2,4,Sigmoid,250,0.0001,128,0.9695
2,4,Sigmoid,250,0.0001,256,0.9695
2,4,Sigmoid,250,0.0001,512,0.0305
2,4,Softmax,1,10.0,16,0.9695
2,4,Softmax,1,10.0,32,0.0305
2,4,Softmax,1,10.0,64,0.9695
2,4,Softmax,1,10.0,128,0.0305
2,4,Softmax,1,10.0,256,0.0305
2,4,Softmax,1,10.0,512,0.9695
2,4,Softmax,1,1.0,16,0.9695
2,4,Softmax,1,1.0,32,0.9695
2,4,Softmax,1,1.0,64,0.9695
2,4,Softmax,1,1.0,128,0.9695
2,4,Softmax,1,1.0,256,0.9695
2,4,Softmax,1,1.0,512,0.9695
2,4,Softmax,1,0.1,16,0.0335
2,4,Softmax,1,0.1,32,0.9695
2,4,Softmax,1,0.1,64,0.9695
2,4,Softmax,1,0.1,128,0.9695
2,4,Softmax,1,0.1,256,0.9695
2,4,Softmax,1,0.1,512,0.9695
2,4,Softmax,1,0.01,16,0.0305
2,4,Softmax,1,0.01,32,0.9695
2,4,Softmax,1,0.01,64,0.9695
2,4,Softmax,1,0.01,128,0.0305
2,4,Softmax,1,0.01,256,0.9695
2,4,Softmax,1,0.01,512,0.0305
2,4,Softmax,1,0.001,16,0.971
2,4,Softmax,1,0.001,32,0.9695
2,4,Softmax,1,0.001,64,0.9695
2,4,Softmax,1,0.001,128,0.0305
2,4,Softmax,1,0.001,256,0.9695
2,4,Softmax,1,0.001,512,0.0385
2,4,Softmax,1,0.0001,16,0.057
2,4,Softmax,1,0.0001,32,0.0305
2,4,Softmax,1,0.0001,64,0.0305
2,4,Softmax,1,0.0001,128,0.0335
2,4,Softmax,1,0.0001,256,0.0305
2,4,Softmax,1,0.0001,512,0.9695
2,4,Softmax,10,10.0,16,0.99
2,4,Softmax,10,10.0,32,0.9695
2,4,Softmax,10,10.0,64,0.996
2,4,Softmax,10,10.0,128,0.994
2,4,Softmax,10,10.0,256,0.9695
2,4,Softmax,10,10.0,512,0.982
2,4,Softmax,10,1.0,16,0.996
2,4,Softmax,10,1.0,32,0.9695
2,4,Softmax,10,1.0,64,0.9695
2,4,Softmax,10,1.0,128,0.99
2,4,Softmax,10,1.0,256,0.9695
2,4,Softmax,10,1.0,512,0.9825
2,4,Softmax,10,0.1,16,0.9695
2,4,Softmax,10,0.1,32,0.9695
2,4,Softmax,10,0.1,64,0.9695
2,4,Softmax,10,0.1,128,0.9695
2,4,Softmax,10,0.1,256,0.9695
2,4,Softmax,10,0.1,512,0.9695
2,4,Softmax,10,0.01,16,0.9695
2,4,Softmax,10,0.01,32,0.9695
2,4,Softmax,10,0.01,64,0.9695
2,4,Softmax,10,0.01,128,0.9695
2,4,Softmax,10,0.01,256,0.9695
2,4,Softmax,10,0.01,512,0.9695
2,4,Softmax,10,0.001,16,0.031
2,4,Softmax,10,0.001,32,0.9695
2,4,Softmax,10,0.001,64,0.9695
2,4,Softmax,10,0.001,128,0.9775
2,4,Softmax,10,0.001,256,0.9695
2,4,Softmax,10,0.001,512,0.3805
2,4,Softmax,10,0.0001,16,0.0305
2,4,Softmax,10,0.0001,32,0.0305
2,4,Softmax,10,0.0001,64,0.0335
2,4,Softmax,10,0.0001,128,0.9695
2,4,Softmax,10,0.0001,256,0.191
2,4,Softmax,10,0.0001,512,0.0305
2,4,Softmax,25,10.0,16,0.996
2,4,Softmax,25,10.0,32,0.999
2,4,Softmax,25,10.0,64,0.999
2,4,Softmax,25,10.0,128,0.996
2,4,Softmax,25,10.0,256,0.996
2,4,Softmax,25,10.0,512,0.996
2,4,Softmax,25,1.0,16,0.999
2,4,Softmax,25,1.0,32,0.996
2,4,Softmax,25,1.0,64,0.999
2,4,Softmax,25,1.0,128,0.999
2,4,Softmax,25,1.0,256,0.9695
2,4,Softmax,25,1.0,512,0.9695
2,4,Softmax,25,0.1,16,0.999
2,4,Softmax,25,0.1,32,0.996
2,4,Softmax,25,0.1,64,0.999
2,4,Softmax,25,0.1,128,0.999
2,4,Softmax,25,0.1,256,0.9985
2,4,Softmax,25,0.1,512,0.999
2,4,Softmax,25,0.01,16,0.9695
2,4,Softmax,25,0.01,32,0.9695
2,4,Softmax,25,0.01,64,0.9695
2,4,Softmax,25,0.01,128,0.9695
2,4,Softmax,25,0.01,256,0.9695
2,4,Softmax,25,0.01,512,0.9695
2,4,Softmax,25,0.001,16,0.1805
2,4,Softmax,25,0.001,32,0.027
2,4,Softmax,25,0.001,64,0.9695
2,4,Softmax,25,0.001,128,0.0355
2,4,Softmax,25,0.001,256,0.968
2,4,Softmax,25,0.001,512,0.0305
2,4,Softmax,25,0.0001,16,0.0305
2,4,Softmax,25,0.0001,32,0.1485
2,4,Softmax,25,0.0001,64,0.02
2,4,Softmax,25,0.0001,128,0.027
2,4,Softmax,25,0.0001,256,0.9695
2,4,Softmax,25,0.0001,512,0.9695
2,4,Softmax,50,10.0,16,0.996
2,4,Softmax,50,10.0,32,0.9695
2,4,Softmax,50,10.0,64,0.998
2,4,Softmax,50,10.0,128,0.996
2,4,Softmax,50,10.0,256,0.996
2,4,Softmax,50,10.0,512,0.996
2,4,Softmax,50,1.0,16,0.999
2,4,Softmax,50,1.0,32,0.999
2,4,Softmax,50,1.0,64,0.999
2,4,Softmax,50,1.0,128,0.996
2,4,Softmax,50,1.0,256,0.999
2,4,Softmax,50,1.0,512,0.999
2,4,Softmax,50,0.1,16,0.999
2,4,Softmax,50,0.1,32,0.999
2,4,Softmax,50,0.1,64,0.999
2,4,Softmax,50,0.1,128,0.999
2,4,Softmax,50,0.1,256,0.999
2,4,Softmax,50,0.1,512,0.999
2,4,Softmax,50,0.01,16,0.9695
2,4,Softmax,50,0.01,32,0.9695
2,4,Softmax,50,0.01,64,0.9695
2,4,Softmax,50,0.01,128,0.9695
2,4,Softmax,50,0.01,256,0.9695
2,4,Softmax,50,0.01,512,0.9695
2,4,Softmax,50,0.001,16,0.9695
2,4,Softmax,50,0.001,32,0.974
2,4,Softmax,50,0.001,64,0.9695
2,4,Softmax,50,0.001,128,0.0305
2,4,Softmax,50,0.001,256,0.9695
2,4,Softmax,50,0.001,512,0.0335
2,4,Softmax,50,0.0001,16,0.9695
2,4,Softmax,50,0.0001,32,0.8985
2,4,Softmax,50,0.0001,64,0.9705
2,4,Softmax,50,0.0001,128,0.0305
2,4,Softmax,50,0.0001,256,0.0305
2,4,Softmax,50,0.0001,512,0.907
2,4,Softmax,100,10.0,16,0.999
2,4,Softmax,100,10.0,32,0.9835
2,4,Softmax,100,10.0,64,0.999
2,4,Softmax,100,10.0,128,0.996
2,4,Softmax,100,10.0,256,0.999
2,4,Softmax,100,10.0,512,0.999
2,4,Softmax,100,1.0,16,0.996
2,4,Softmax,100,1.0,32,0.999
2,4,Softmax,100,1.0,64,0.999
2,4,Softmax,100,1.0,128,0.996
2,4,Softmax,100,1.0,256,0.999
2,4,Softmax,100,1.0,512,0.996
2,4,Softmax,100,0.1,16,0.9985
2,4,Softmax,100,0.1,32,0.999
2,4,Softmax,100,0.1,64,0.999
2,4,Softmax,100,0.1,128,0.999
2,4,Softmax,100,0.1,256,0.999
2,4,Softmax,100,0.1,512,0.999
2,4,Softmax,100,0.01,16,0.999
2,4,Softmax,100,0.01,32,0.999
2,4,Softmax,100,0.01,64,0.999
2,4,Softmax,100,0.01,128,0.9695
2,4,Softmax,100,0.01,256,0.9965
2,4,Softmax,100,0.01,512,0.999
2,4,Softmax,100,0.001,16,0.9695
2,4,Softmax,100,0.001,32,0.9695
2,4,Softmax,100,0.001,64,0.9695
2,4,Softmax,100,0.001,128,0.0305
2,4,Softmax,100,0.001,256,0.9695
2,4,Softmax,100,0.001,512,0.9695
2,4,Softmax,100,0.0001,16,0.0305
2,4,Softmax,100,0.0001,32,0.0205
2,4,Softmax,100,0.0001,64,0.9695
2,4,Softmax,100,0.0001,128,0.5495
2,4,Softmax,100,0.0001,256,0.9695
2,4,Softmax,100,0.0001,512,0.9695
2,4,Softmax,250,10.0,16,0.999
2,4,Softmax,250,10.0,32,0.996
2,4,Softmax,250,10.0,64,0.996
2,4,Softmax,250,10.0,128,0.996
2,4,Softmax,250,10.0,256,0.996
2,4,Softmax,250,10.0,512,0.999
2,4,Softmax,250,1.0,16,0.996
2,4,Softmax,250,1.0,32,0.999
2,4,Softmax,250,1.0,64,0.996
2,4,Softmax,250,1.0,128,0.996
2,4,Softmax,250,1.0,256,0.996
2,4,Softmax,250,1.0,512,0.999
2,4,Softmax,250,0.1,16,0.999
2,4,Softmax,250,0.1,32,0.9975
2,4,Softmax,250,0.1,64,0.999
2,4,Softmax,250,0.1,128,0.999
2,4,Softmax,250,0.1,256,0.999
2,4,Softmax,250,0.1,512,0.998
2,4,Softmax,250,0.01,16,0.999
2,4,Softmax,250,0.01,32,0.999
2,4,Softmax,250,0.01,64,0.999
2,4,Softmax,250,0.01,128,0.999
2,4,Softmax,250,0.01,256,0.999
2,4,Softmax,250,0.01,512,0.999
2,4,Softmax,250,0.001,16,0.9695
2,4,Softmax,250,0.001,32,0.9695
2,4,Softmax,250,0.001,64,0.9695
2,4,Softmax,250,0.001,128,0.9695
2,4,Softmax,250,0.001,256,0.9695
2,4,Softmax,250,0.001,512,0.9695
2,4,Softmax,250,0.0001,16,0.0305
2,4,Softmax,250,0.0001,32,0.993
2,4,Softmax,250,0.0001,64,0.9695
2,4,Softmax,250,0.0001,128,0.9695
2,4,Softmax,250,0.0001,256,0.9695
2,4,Softmax,250,0.0001,512,0.0305
2,4,ReLU,1,10.0,16,0.0305
2,4,ReLU,1,10.0,32,0.9695
2,4,ReLU,1,10.0,64,0.9055
2,4,ReLU,1,10.0,128,0.9695
2,4,ReLU,1,10.0,256,0.9695
2,4,ReLU,1,10.0,512,0.0305
2,4,ReLU,1,1.0,16,0.9695
2,4,ReLU,1,1.0,32,0.88
2,4,ReLU,1,1.0,64,0.0305
2,4,ReLU,1,1.0,128,0.07
2,4,ReLU,1,1.0,256,0.0305
2,4,ReLU,1,1.0,512,0.9695
2,4,ReLU,1,0.1,16,0.9695
2,4,ReLU,1,0.1,32,0.9695
2,4,ReLU,1,0.1,64,0.974
2,4,ReLU,1,0.1,128,0.9545
2,4,ReLU,1,0.1,256,0.971
2,4,ReLU,1,0.1,512,0.9695
2,4,ReLU,1,0.01,16,0.029
2,4,ReLU,1,0.01,32,0.9665
2,4,ReLU,1,0.01,64,0.979
2,4,ReLU,1,0.01,128,0.9705
2,4,ReLU,1,0.01,256,0.9695
2,4,ReLU,1,0.01,512,0.05
2,4,ReLU,1,0.001,16,0.044
2,4,ReLU,1,0.001,32,0.0205
2,4,ReLU,1,0.001,64,0.9695
2,4,ReLU,1,0.001,128,0.2535
2,4,ReLU,1,0.001,256,0.026
2,4,ReLU,1,0.001,512,0.029
2,4,ReLU,1,0.0001,16,0.9695
2,4,ReLU,1,0.0001,32,0.9695
2,4,ReLU,1,0.0001,64,0.9755
2,4,ReLU,1,0.0001,128,0.85
2,4,ReLU,1,0.0001,256,0.0305
2,4,ReLU,1,0.0001,512,0.028
2,4,ReLU,10,10.0,16,0.965
2,4,ReLU,10,10.0,32,0.6955
2,4,ReLU,10,10.0,64,0.991
2,4,ReLU,10,10.0,128,0.9695
2,4,ReLU,10,10.0,256,0.9695
2,4,ReLU,10,10.0,512,0.9695
2,4,ReLU,10,1.0,16,0.9695
2,4,ReLU,10,1.0,32,0.9685
2,4,ReLU,10,1.0,64,0.9815
2,4,ReLU,10,1.0,128,0.9695
2,4,ReLU,10,1.0,256,0.9715
2,4,ReLU,10,1.0,512,0.9695
2,4,ReLU,10,0.1,16,0.9695
2,4,ReLU,10,0.1,32,0.999
2,4,ReLU,10,0.1,64,0.99
2,4,ReLU,10,0.1,128,0.999
2,4,ReLU,10,0.1,256,0.9695
2,4,ReLU,10,0.1,512,0.999
2,4,ReLU,10,0.01,16,0.427
2,4,ReLU,10,0.01,32,0.9695
2,4,ReLU,10,0.01,64,0.9695
2,4,ReLU,10,0.01,128,0.972
2,4,ReLU,10,0.01,256,0.1685
2,4,ReLU,10,0.01,512,0.9695
2,4,ReLU,10,0.001,16,0.9695
2,4,ReLU,10,0.001,32,0.0305
2,4,ReLU,10,0.001,64,0.913
2,4,ReLU,10,0.001,128,0.9695
2,4,ReLU,10,0.001,256,0.9705
2,4,ReLU,10,0.001,512,0.0805
2,4,ReLU,10,0.0001,16,0.975
2,4,ReLU,10,0.0001,32,0.031
2,4,ReLU,10,0.0001,64,0.717
2,4,ReLU,10,0.0001,128,0.0335
2,4,ReLU,10,0.0001,256,0.0335
2,4,ReLU,10,0.0001,512,0.9695
2,4,ReLU,25,10.0,16,0.9695
2,4,ReLU,25,10.0,32,0.9985
2,4,ReLU,25,10.0,64,0.999
2,4,ReLU,25,10.0,128,0.9695
2,4,ReLU,25,10.0,256,0.999
2,4,ReLU,25,10.0,512,0.9695
2,4,ReLU,25,1.0,16,0.9695
2,4,ReLU,25,1.0,32,0.998
2,4,ReLU,25,1.0,64,0.999
